acct_id,cust_initials,txn_date,txn_amount,merchant_category,merchant_zip,txn_type,balance_after
2341-3261-1178,BA,2024-10-08,1653.65,Groceries,69180,transfer,40555.84
1149-2164-3347,UE,2024-02-17,4575.38,Gas Station,22862,credit,43317.03
0055-7784-8728,FS,2024-08-06,2669.5,Restaurant,83213,payment,21048.85
9688-4578-3174,LN,2024-04-04,4885.09,Healthcare,40290,transfer,26449.41
0082-5478-0774,AY,2024-06-06,1025.16,Groceries,38894,payment,47390.22
9308-5368-6632,WX,2024-08-23,4687.99,Entertainment,50093,transfer,22542.08
3416-3894-4846,GC,2024-03-07,3348.12,Gas Station,38458,transfer,16574.17
1797-4973-5020,RA,2024-03-08,3690.99,Entertainment,13906,credit,30467.85
4427-0312-0735,NJ,2024-10-13,2164.89,Groceries,65826,transfer,3894.31
5705-1204-6187,FG,2024-11-22,1005.34,Healthcare,33279,transfer,48052.87
6013-6730-3718,VG,2024-06-21,1662.7,Utilities,89819,payment,4588.73
4520-8814-7435,BV,2024-03-20,4110.61,Travel,15302,debit,1488.32
3650-2491-6300,SZ,2024-09-09,979.06,Restaurant,90731,credit,44199.89
9251-3271-9500,LU,2024-02-26,2643.38,Entertainment,70801,debit,33307.41
1273-5857-3065,XE,2024-04-01,2999.75,Entertainment,05676,payment,4918.21
7784-8739-2855,XO,2024-04-10,201.22,Groceries,78971,credit,21568.46
8218-2744-8570,YU,2024-07-03,3486.85,Restaurant,96662,payment,32864.46
2095-9351-8638,VP,2024-10-06,2286.29,Restaurant,20703,debit,18158.34
9456-5118-1022,BG,2024-02-09,446.89,Restaurant,25616,credit,39151.65
1096-7899-4053,TW,2024-01-26,4684.14,Gas Station,27860,debit,32301.16
7170-5865-0948,BX,2024-01-26,871.08,Restaurant,40334,credit,33539.85
1381-1386-3383,SU,2024-12-11,480.3,Restaurant,73694,debit,37752.4
8619-5761-2286,QK,2024-08-27,3829.14,Travel,70480,transfer,3474.42
9755-8556-6593,SR,2024-03-19,4895.56,Utilities,72621,transfer,29517.85
4577-6004-9082,JA,2024-04-19,1482.07,Travel,29584,credit,42441.42
3504-8889-9210,OL,2024-02-26,61.99,Utilities,35233,debit,36167.75
5933-4419-6931,XK,2024-10-16,1258.15,Healthcare,23163,payment,33318.8
7919-4096-1055,NN,2024-12-05,4370.04,Groceries,16300,debit,19945.79
3906-0480-5892,KQ,2024-09-11,450.83,Utilities,20580,transfer,21895.95
0679-9813-6462,EK,2024-01-31,1891.66,Entertainment,75400,payment,44824.15
0864-1686-2278,GP,2024-05-24,3559.27,Travel,75386,transfer,9356.44
3898-3314-6591,DV,2024-05-30,3052.35,Utilities,48377,debit,6481.08
5355-9042-5979,EO,2024-01-17,4812.46,Healthcare,31104,payment,249.94
3521-1039-2405,WZ,2024-02-10,591.02,Gas Station,59491,transfer,38769.52
7053-8338-8487,TX,2024-12-28,3782.53,Restaurant,91605,debit,46539.85
0698-0420-4394,BO,2024-08-26,3324.1,Entertainment,01593,credit,33888.57
1645-1046-3681,KP,2024-11-12,2581.04,Restaurant,70173,transfer,21549.3
1238-7800-3845,PM,2024-09-28,1806.94,Healthcare,02909,transfer,18203.33
5554-3840-4608,IH,2024-02-25,504.04,Travel,51992,transfer,49646.25
2168-9363-9264,TK,2024-06-12,2211.39,Groceries,17772,transfer,28321.18
3298-3248-2629,FK,2024-01-25,1552.44,Gas Station,70357,payment,11315.53
1252-0566-4742,YG,2024-02-08,210.07,Online Shopping,24716,debit,37896.31
0994-9993-9330,LC,2024-09-08,157.78,Healthcare,62970,payment,1592.47
2897-5267-7223,HB,2024-05-29,3893.21,Utilities,02468,transfer,27789.55
4633-3127-9757,HN,2024-05-27,3380.39,Online Shopping,05983,debit,17009.35
9656-9998-8081,OO,2024-10-28,1472.17,Healthcare,06060,payment,22397.95
3886-0868-0347,MJ,2024-10-09,1344.73,Travel,37976,payment,4606.07
7264-9082-7718,DF,2024-10-11,2444.15,Restaurant,91742,transfer,23664.95
8266-5702-7937,CI,2024-04-28,3178.4,Healthcare,85511,transfer,39251.58
2111-7518-6892,MR,2024-05-18,1501.64,Travel,22899,debit,24667.78
5922-2206-4474,UF,2024-02-12,4818.43,Online Shopping,17746,debit,14111.46
3094-0777-8097,HG,2024-08-02,3974.48,Entertainment,62853,transfer,46047.03
7671-9903-8498,GB,2024-03-08,124.27,Groceries,07718,transfer,45596.86
5020-9945-1016,FF,2024-09-02,1942.47,Restaurant,80597,payment,8042.48
9982-7950-1455,MC,2024-10-03,1005.1,Utilities,72652,credit,42945.58
1472-1458-6833,TB,2024-02-09,1780.85,Restaurant,96147,credit,4005.95
8179-4695-4899,LE,2024-08-12,2694.26,Gas Station,65564,credit,21113.71
8772-9343-0107,UZ,2024-02-13,915.0,Online Shopping,27676,payment,40716.62
9660-5583-0344,ZC,2024-04-22,2658.5,Restaurant,66913,debit,12294.07
8501-5569-9023,KK,2024-12-02,1332.03,Online Shopping,63298,debit,29750.53
7027-2785-7608,JS,2024-09-21,2653.43,Groceries,41854,debit,23173.94
8803-9551-2405,MU,2024-07-14,794.57,Entertainment,22254,credit,11487.01
9962-9145-0461,PH,2024-05-15,4501.67,Groceries,40167,transfer,1735.15
3842-1503-1780,ZP,2024-11-26,2422.36,Travel,20696,transfer,27708.68
3578-4521-8230,OM,2024-09-17,135.18,Travel,68965,debit,36822.93
1040-9157-0184,AS,2024-10-03,2708.0,Utilities,84236,payment,23389.89
3533-4485-7142,FI,2024-02-11,1475.17,Entertainment,82151,credit,4838.08
8813-8585-4249,HF,2024-01-27,2697.32,Restaurant,80882,payment,31218.11
5870-2070-1601,NM,2024-03-06,503.49,Online Shopping,78635,debit,10223.51
9795-4538-1792,CZ,2024-12-01,4790.54,Healthcare,61878,payment,15568.96
1747-7332-9456,FW,2024-11-30,937.32,Online Shopping,43797,payment,17944.74
5770-1715-7724,YL,2024-08-08,2304.87,Groceries,17198,payment,24376.38
8161-5814-8769,NH,2024-08-14,181.95,Groceries,72321,credit,40215.6
2761-5396-6958,WH,2024-03-04,2707.61,Gas Station,88267,credit,32005.84
1971-9975-8172,JM,2024-01-26,78.18,Travel,14754,debit,37434.89
9657-0132-9022,OR,2024-04-16,3749.91,Online Shopping,81185,debit,45900.8
9733-5494-6519,AT,2024-12-26,3130.99,Gas Station,53479,payment,1642.26
2405-8008-5140,HN,2024-09-13,700.6,Healthcare,52178,payment,13660.36
5666-6832-7238,ML,2024-11-02,4785.21,Groceries,20721,transfer,45315.72
4220-1027-6212,UZ,2024-05-31,4834.41,Restaurant,60273,credit,47185.47
9692-7868-7653,FN,2024-08-08,2903.7,Restaurant,76252,debit,23178.56
7384-6895-0097,WL,2024-02-11,3310.94,Travel,63616,credit,7074.18
1284-7818-9137,UX,2024-08-30,4779.39,Travel,88151,debit,14983.73
1894-9058-0778,PS,2024-09-24,795.48,Online Shopping,55684,transfer,8908.79
5442-0949-4079,FS,2024-01-19,61.4,Groceries,38741,credit,34855.53
9047-1281-4429,II,2024-11-09,3361.15,Entertainment,02362,payment,12598.95
1929-2752-4372,ZQ,2024-11-10,617.91,Gas Station,45438,credit,36139.44
1292-7663-7239,XL,2024-01-20,355.2,Online Shopping,35155,credit,31908.74
1027-6747-8366,PI,2024-02-22,3712.25,Entertainment,57482,credit,11415.75
0476-5801-8569,UI,2024-05-02,1530.01,Gas Station,35508,debit,24706.2
1496-7393-8525,RA,2024-09-02,2482.42,Utilities,09407,debit,12463.3
0618-1753-4430,AT,2024-02-03,648.68,Gas Station,78375,credit,39435.18
3911-1926-9212,IJ,2024-06-19,4473.52,Entertainment,10425,transfer,46778.69
7465-4214-0665,BI,2024-12-14,3434.3,Restaurant,35191,payment,627.13
2717-3962-7128,YN,2024-03-20,4844.43,Restaurant,84824,transfer,31793.77
1741-0119-4707,EU,2024-08-21,2888.43,Healthcare,05460,transfer,6193.79
6425-6908-7766,XY,2024-10-23,4787.45,Restaurant,09689,transfer,42912.54
8306-7198-5546,BU,2024-12-29,1249.59,Gas Station,85314,credit,1011.19
1585-1743-2806,VG,2024-04-19,1757.04,Restaurant,51632,debit,28580.98
1571-7320-3093,PM,2024-01-23,2048.3,Online Shopping,71352,credit,43202.13
4787-0050-5061,GZ,2024-08-26,3425.08,Healthcare,69067,transfer,3716.81
7829-3102-7079,BH,2024-09-12,1918.49,Groceries,17610,payment,41283.29
0204-1792-9111,PT,2024-10-18,87.98,Groceries,29411,transfer,40721.72
1365-6519-8253,YB,2024-08-04,3847.59,Entertainment,44476,debit,25839.96
1142-6258-2739,BE,2024-02-06,2776.54,Gas Station,83364,credit,9474.86
9620-7100-2194,NW,2024-10-21,3103.38,Online Shopping,62892,credit,21305.43
2324-8763-2909,FW,2024-07-01,3419.79,Online Shopping,12038,transfer,24385.29
4560-8331-8195,YR,2024-07-04,90.94,Travel,61346,debit,20503.76
3403-1277-2200,UL,2024-04-14,2164.27,Travel,57474,payment,786.84
4597-0108-2207,QD,2024-01-26,2160.19,Utilities,31342,credit,12978.81
7995-6353-1531,HX,2024-05-30,439.47,Healthcare,26709,credit,6616.15
6317-9706-2397,FM,2024-05-16,83.36,Entertainment,60497,transfer,14108.54
3543-5209-0421,OO,2024-06-01,1123.29,Gas Station,45534,payment,233.75
3492-9298-3168,PG,2024-08-03,3947.35,Travel,61156,credit,11085.43
4063-3569-3929,AN,2024-12-23,3993.42,Entertainment,05751,credit,32945.08
7806-8671-7731,RY,2024-01-05,2539.08,Gas Station,96417,debit,37568.04
6325-4310-7427,SX,2024-08-01,1874.69,Utilities,60117,payment,21797.66
7262-5701-6580,JN,2024-10-01,2345.6,Healthcare,91996,debit,49720.18
9893-1950-8501,ML,2024-06-18,4375.23,Groceries,05858,debit,26348.56
5528-1832-5381,UP,2024-09-26,4771.09,Restaurant,99103,transfer,48081.27
9335-5486-4015,LO,2024-06-26,1241.93,Gas Station,69534,credit,38928.51
1788-4795-1371,CM,2024-11-23,3815.79,Restaurant,38298,payment,44948.82
1124-1272-3804,NV,2024-07-16,2539.02,Groceries,17806,debit,30055.02
7567-0431-0385,NS,2024-05-05,4276.3,Utilities,85180,credit,7755.52
5798-8774-9242,ZI,2024-03-23,4342.89,Groceries,49246,debit,17713.36
4025-4729-2842,FW,2024-09-09,516.87,Restaurant,87841,debit,44522.48
2231-0592-7452,GR,2024-09-15,3490.49,Restaurant,87736,debit,12423.4
5525-7828-4106,PY,2024-02-23,3073.67,Groceries,60537,transfer,48282.42
5208-8547-4929,XO,2024-05-03,1002.94,Travel,15222,payment,7076.89
7028-1406-9375,CK,2024-01-21,3866.66,Entertainment,84559,debit,29524.98
3983-4301-8718,MG,2024-06-28,2865.31,Online Shopping,79559,credit,48248.61
9805-6265-6504,LL,2024-04-22,1551.76,Travel,58903,debit,8908.01
8137-6742-6629,TC,2024-02-22,3510.65,Gas Station,40246,credit,25684.84
7851-9610-6462,RO,2024-09-16,1221.15,Groceries,99492,payment,32897.91
2326-4870-4947,RX,2024-06-18,2974.53,Utilities,04018,transfer,45420.07
0244-7146-2730,DY,2024-04-11,1499.5,Travel,09246,transfer,46851.54
9597-9647-1589,AI,2024-02-29,2035.37,Groceries,08170,credit,34716.21
2572-5204-5650,JJ,2024-07-12,443.74,Groceries,10570,credit,39754.9
8321-9285-5445,DR,2024-07-30,3732.87,Gas Station,19338,credit,10293.59
0284-5765-2132,QH,2024-10-30,4775.76,Healthcare,73725,transfer,28281.34
9888-1671-1207,LJ,2024-09-09,3776.23,Travel,18721,debit,42968.44
7985-2401-3223,JE,2024-03-17,2274.26,Gas Station,10803,payment,45604.12
6110-7603-1089,BP,2024-02-13,4958.98,Online Shopping,33663,credit,31519.39
0140-1193-9325,AC,2024-02-23,292.69,Healthcare,98306,debit,27343.69
4955-2893-8911,SY,2024-01-06,1169.91,Restaurant,28943,transfer,3969.31
3428-0138-7592,OV,2024-12-15,2381.03,Utilities,24205,debit,21834.88
5663-8361-5171,QE,2024-06-29,507.28,Entertainment,47850,debit,37411.87
4801-5716-4794,VO,2024-03-23,3760.72,Entertainment,53884,debit,21068.39
4631-7520-7167,QV,2024-09-03,2019.31,Entertainment,16127,credit,39351.83
2669-1215-3539,MD,2024-03-25,3339.61,Online Shopping,56167,payment,9746.25
7499-4657-9678,IE,2024-10-07,1653.64,Restaurant,14661,transfer,40980.34
1477-3201-0170,FM,2024-08-08,2184.61,Groceries,43355,payment,7514.72
2499-1187-7347,PQ,2024-04-05,2691.81,Travel,45539,payment,44801.52
8800-6167-5677,BB,2024-03-05,4220.43,Travel,86931,transfer,22068.6
4276-2467-1978,VR,2024-07-27,4336.67,Healthcare,62879,debit,17434.59
8280-6479-6954,KB,2024-01-11,4942.03,Entertainment,06414,credit,948.44
2559-0561-6556,LB,2024-08-29,3287.37,Gas Station,32956,debit,252.25
3491-1415-2085,BO,2024-08-28,3488.75,Online Shopping,55875,payment,45987.85
9864-0790-5696,KS,2024-02-05,3904.36,Entertainment,64511,debit,48755.74
1357-8529-4563,PU,2024-11-05,2235.2,Utilities,10373,debit,5593.06
8344-0496-3919,DS,2024-05-02,3760.1,Travel,09318,payment,46098.88
9876-3514-8468,KG,2024-05-31,4808.45,Travel,33434,credit,20504.71
9878-2082-9737,IU,2024-07-13,2225.65,Travel,81034,transfer,13088.79
6908-3572-3246,NK,2024-11-09,1150.71,Gas Station,08945,debit,29300.75
3644-2493-6312,GA,2024-03-30,3624.81,Restaurant,41204,transfer,32230.27
7786-6032-4204,ZZ,2024-04-11,1373.4,Healthcare,72683,credit,22757.16
2070-0159-4165,VV,2024-11-19,3197.25,Utilities,52522,credit,5774.71
2319-8189-8471,HT,2024-02-14,1323.91,Healthcare,41580,credit,920.66
5963-6321-2347,NI,2024-11-10,4878.69,Groceries,07831,debit,3740.19
7851-5867-3425,PW,2024-05-14,45.69,Online Shopping,40893,debit,40422.43
0900-3486-4518,HO,2024-05-21,1627.6,Gas Station,52009,transfer,15679.6
4413-4327-5604,CY,2024-12-09,4129.04,Groceries,62247,transfer,24759.54
6561-2481-5698,XK,2024-06-14,4776.21,Online Shopping,04085,credit,38503.95
0272-0634-5911,FH,2024-07-07,305.69,Healthcare,85590,debit,13647.28
2965-7724-2954,GC,2024-05-31,1183.06,Gas Station,24341,credit,48502.45
6693-0089-3173,IW,2024-11-06,2274.93,Travel,07026,transfer,49947.88
6969-4215-2910,WQ,2024-06-07,3010.5,Entertainment,59969,debit,35326.04
7133-3447-6263,TG,2024-12-29,2649.54,Healthcare,37590,credit,37178.51
3626-2044-3973,LS,2024-09-06,3752.51,Groceries,60553,debit,26637.95
1072-5636-6941,DR,2024-01-22,2177.61,Utilities,44129,debit,36490.71
3759-9004-8964,MV,2024-05-15,4938.0,Healthcare,73843,debit,31025.09
0924-2875-7215,WQ,2024-06-07,4419.79,Entertainment,34632,debit,42569.36
1502-7456-4494,QK,2024-06-08,69.59,Online Shopping,22125,credit,18499.35
5728-7032-0320,PI,2024-02-29,4119.54,Online Shopping,61729,payment,29272.86
6170-7587-7712,DL,2024-02-04,321.97,Healthcare,37740,payment,27896.83
2284-9939-0892,NC,2024-03-30,1740.44,Gas Station,65789,debit,31909.29
1504-1659-1520,CO,2024-10-30,4875.01,Utilities,86948,credit,34593.16
7749-0509-7592,GB,2024-10-19,3550.77,Gas Station,37588,credit,47586.09
5018-9616-4236,CA,2024-11-07,3858.72,Gas Station,21857,debit,29643.47
6642-1476-4925,VD,2024-10-30,60.82,Restaurant,67695,debit,11531.38
3776-7499-6165,TF,2024-06-07,277.55,Travel,56339,debit,24062.78
1085-7327-8814,ON,2024-01-29,4721.15,Travel,63102,transfer,42647.14
4224-3864-9081,BQ,2024-02-09,1487.01,Online Shopping,56195,payment,16594.77
6179-4549-1801,XV,2024-06-17,926.47,Gas Station,24383,transfer,5674.22
6016-4597-7945,ZF,2024-03-18,3310.69,Healthcare,10753,transfer,25139.77
9416-8006-1027,OW,2024-05-27,44.35,Entertainment,86709,payment,8888.07
9749-9564-1220,GD,2024-10-24,4799.77,Restaurant,91731,transfer,20153.73
3037-2368-3147,EP,2024-06-02,427.4,Gas Station,15765,payment,24025.33
2277-7079-3349,MB,2024-05-01,1159.85,Travel,13957,payment,9051.38
6679-9840-7678,SX,2024-08-11,4559.27,Entertainment,89455,payment,19161.33
7308-0695-8146,PD,2024-06-29,3791.07,Entertainment,85197,payment,41408.62
5760-2437-5738,HS,2024-11-27,1459.21,Online Shopping,44954,transfer,36872.17
9724-6657-2934,WX,2024-02-01,2544.01,Online Shopping,63794,credit,30714.09
2232-9716-7433,RB,2024-12-30,4015.36,Gas Station,47527,debit,5074.59
4522-8015-6193,DR,2024-03-22,1209.39,Utilities,34294,payment,33787.88
5508-4289-1077,YD,2024-12-21,4133.92,Online Shopping,80529,transfer,17024.21
9180-8121-3524,WO,2024-10-05,1018.87,Healthcare,65826,debit,3445.9
1255-2137-6037,KJ,2024-07-03,852.23,Groceries,11672,credit,29081.57
4565-3286-3266,NO,2024-12-13,2191.23,Groceries,68154,credit,45829.06
5072-0811-5562,NB,2024-05-23,4092.89,Online Shopping,05362,transfer,18085.49
2908-4668-4550,IQ,2024-08-10,317.35,Utilities,19750,transfer,47951.81
6738-9975-6341,BR,2024-05-02,3111.9,Entertainment,95541,transfer,33715.46
2884-3188-4852,AA,2024-11-20,2745.95,Groceries,71271,debit,16960.35
9434-6810-5485,DB,2024-10-03,3046.09,Healthcare,16852,debit,49643.55
7490-7539-9893,LJ,2024-04-13,623.9,Restaurant,94198,debit,23636.7
9268-3158-9357,DE,2024-09-16,3040.7,Restaurant,54509,credit,22024.8
1106-2737-1586,SR,2024-07-08,504.52,Gas Station,52245,transfer,11545.56
4976-7762-2827,WO,2024-02-17,4881.1,Healthcare,92844,credit,4601.17
8813-7702-8519,ND,2024-02-14,2658.6,Online Shopping,75443,debit,3374.69
4082-1545-4470,ZE,2024-02-21,4797.02,Entertainment,77784,credit,17449.76
6044-3270-1851,BN,2024-06-24,461.7,Entertainment,41094,credit,27292.85
9756-7922-8777,EX,2024-04-28,649.14,Online Shopping,82390,transfer,21355.32
9663-6580-7412,WA,2024-07-27,439.16,Entertainment,93221,debit,41288.25
4818-1398-9098,GY,2024-06-22,4366.76,Utilities,02947,payment,24515.55
1820-4339-7189,KM,2024-08-02,979.04,Healthcare,64919,transfer,26474.73
0562-6085-6411,DR,2024-03-02,1467.49,Restaurant,19379,credit,34202.55
2412-4620-9520,WB,2024-04-18,2013.13,Utilities,13443,debit,856.95
5265-4610-3399,HP,2024-07-04,682.67,Restaurant,66616,debit,48830.46
6140-5786-1706,UH,2024-11-29,1027.45,Entertainment,02941,transfer,38647.62
4891-3824-9671,UQ,2024-03-15,197.72,Healthcare,19161,payment,47584.9
5823-8687-0079,JU,2024-12-20,3757.78,Entertainment,00572,transfer,19173.16
0749-4653-9840,FX,2024-07-13,1578.17,Groceries,09667,debit,2378.63
4161-2846-3985,VK,2024-08-19,4657.92,Entertainment,99158,payment,38575.75
7435-5379-5020,TP,2024-01-02,171.92,Gas Station,01756,payment,2750.02
2687-6811-8071,LM,2024-10-29,633.31,Travel,47420,transfer,42545.74
6201-7537-0304,VW,2024-05-10,1135.46,Travel,12293,debit,27201.66
9433-7504-7930,GU,2024-05-24,751.84,Travel,36853,payment,31738.62
9872-8399-9219,EX,2024-01-24,1217.48,Utilities,34530,credit,41170.97
9384-3089-4870,NU,2024-09-02,443.74,Travel,85701,payment,6604.59
0566-4187-7580,XH,2024-01-18,1130.72,Restaurant,55559,debit,11490.85
8750-6351-9036,CH,2024-03-12,4944.19,Online Shopping,43653,payment,45001.79
4110-7609-5431,PH,2024-12-15,2706.45,Online Shopping,07635,transfer,678.38
5831-9971-7911,BB,2024-05-17,3253.94,Travel,91381,payment,38995.18
1207-0496-1108,BJ,2024-11-06,4992.04,Entertainment,53150,transfer,35066.81
1963-9907-6769,TD,2024-05-03,3540.2,Groceries,89076,payment,46281.6
0785-9311-0919,ZG,2024-11-26,640.05,Restaurant,17013,transfer,25438.91
8456-7972-3200,EJ,2024-08-01,1645.74,Travel,67757,credit,44973.06
5498-2274-9545,AQ,2024-08-02,1190.76,Gas Station,89407,payment,32859.98
2038-8065-3331,KG,2024-08-31,861.17,Gas Station,91567,debit,20083.62
7959-9594-6521,OZ,2024-11-28,3354.35,Healthcare,65503,transfer,17400.68
3033-7933-7563,MF,2024-10-28,4286.65,Travel,01382,payment,36069.76
5015-0812-4739,YL,2024-01-17,3130.06,Travel,04391,debit,29842.52
3342-3425-8323,AF,2024-11-03,469.74,Restaurant,13764,transfer,42964.2
0261-5347-3552,QZ,2024-12-30,712.35,Utilities,57349,payment,3592.43
1122-3386-5596,UH,2024-12-02,4224.94,Groceries,81245,debit,20440.77
9384-2530-4289,PG,2024-09-22,4046.9,Restaurant,62192,payment,35352.99
9128-6857-8725,WL,2024-07-10,4330.5,Entertainment,63847,transfer,12997.82
7749-6903-3373,MG,2024-04-21,2847.55,Travel,49926,debit,38766.54
9254-8121-4785,HS,2024-01-16,2413.91,Restaurant,67644,transfer,19184.53
9567-7665-7546,AF,2024-06-10,27.28,Healthcare,35316,payment,46399.85
1514-8881-4311,CL,2024-01-14,3934.46,Restaurant,26755,credit,14301.55
5354-4439-2840,YJ,2024-04-12,1818.29,Gas Station,45934,credit,37143.1
6690-7826-3337,HQ,2024-08-02,2392.19,Gas Station,72933,debit,6942.49
7751-5366-3778,AL,2024-02-20,2314.4,Gas Station,17323,payment,22866.01
4075-5366-6845,SA,2024-07-26,4732.35,Groceries,04722,debit,42772.96
2259-9996-6361,RM,2024-03-09,1554.88,Online Shopping,14740,transfer,4160.39
5974-1218-2097,AF,2024-03-13,4269.34,Entertainment,51080,transfer,29494.45
4334-8170-5802,KN,2024-05-22,2014.56,Gas Station,15016,debit,17820.25
2867-1632-3467,FT,2024-07-28,1313.71,Travel,41174,credit,38163.96
9387-4302-7169,ZH,2024-07-10,1496.1,Travel,75110,credit,3826.3
7779-0147-5469,ZF,2024-05-31,1954.83,Online Shopping,24038,transfer,40580.07
9676-2916-0324,UR,2024-04-16,3911.09,Healthcare,09249,payment,40285.27
3768-1511-8567,FI,2024-03-16,4791.08,Restaurant,06351,debit,3803.8
7017-6563-6004,DW,2024-11-30,2342.77,Travel,43376,debit,29838.43
7771-1837-2742,FA,2024-08-09,1575.12,Utilities,23731,credit,14128.61
4186-2104-2752,GW,2024-01-13,4467.76,Entertainment,88980,transfer,36668.32
8370-8164-7090,BY,2024-05-17,1391.36,Utilities,26943,debit,8749.88
3533-1060-0531,HD,2024-10-17,4728.33,Online Shopping,87547,debit,17494.82
2206-8155-8393,RM,2024-12-08,4497.49,Gas Station,16335,payment,45401.18
3315-5206-5063,OH,2024-01-25,2150.89,Travel,36998,debit,2207.53
9501-3649-7189,FI,2024-12-16,1043.85,Entertainment,79126,transfer,558.84
5625-2571-5099,OM,2024-07-05,1398.99,Online Shopping,97732,payment,12171.62
3890-3091-4363,TC,2024-01-22,4737.47,Restaurant,49590,payment,13665.12
7432-6303-9752,IK,2024-08-22,498.42,Gas Station,05692,debit,1995.51
8640-3553-3803,ZV,2024-09-11,1801.98,Travel,29657,credit,23831.86
9685-2701-7130,UE,2024-12-08,4694.74,Online Shopping,16958,payment,4765.51
1298-3381-6742,XG,2024-03-30,3022.78,Utilities,23626,credit,37720.26
9344-9734-7156,MF,2024-06-20,1966.64,Gas Station,55904,credit,21940.43
8962-7066-1498,ER,2024-09-22,911.11,Groceries,34224,credit,15953.61
6747-4689-7152,WP,2024-03-12,1720.47,Online Shopping,25355,payment,48649.05
0085-7666-5674,US,2024-01-27,1814.18,Healthcare,05590,debit,37020.51
